,caption,image_path,label
462,"A photograph shows Cuban Elian Gonzalez refugee in a bedroom closet with Donato Dalrymple, one of the two men who rescued the boy from the sea, as federal agents enter the Little Havana home of Elian's relatives in 2000.",images/true_154.jpg,true
463,A photograph shows a Border Patrol agent following President Donald Trump's order to forcibly separate a child from his family in June 2018.,images/true_154.jpg,miscaptioned
464,"A photograph shows Cuban Elian Gonzalez refugee in a bedroom closet with Donato Dalrymple, one of the two men who rescued the boy from the sea, as federal agents enter the Little Havana home of Elian's relatives in 2000.",images/false_154.jpg,out-of-context
465,"A photograph depicts a small boy being held in a cage during a protest staged in front of Dallas City Hall to call attention to the Trump administration's practice of separating families and confining undocumented children, taken on 10 June 2018.",images/true_155.jpg,true
466,"A photograph depicts a small boy who was detained by ICE (Immigration and Customs Enforcement) and is being held in a cage, taken in 2018.",images/true_155.jpg,miscaptioned
467,"A photograph depicts a small boy being held in a cage during a protest staged in front of Dallas City Hall to call attention to the Trump administration's practice of separating families and confining undocumented children, taken on 10 June 2018.",images/false_155.jpg,out-of-context
468,"A photograph shows a mother cheetah attempting to teach her cubs how to kill prey, then eventually dispatching a captured impala when her inexperienced cubs proved they weren't yet up to the task of strangling it themselves.",images/true_156.jpg,true
469,A photograph shows a mother deer who allowed herself to be captured by cheetahs so her offspring could escape.,images/true_156.jpg,miscaptioned
470,"A photograph shows a mother cheetah attempting to teach her cubs how to kill prey, then eventually dispatching a captured impala when her inexperienced cubs proved they weren't yet up to the task of strangling it themselves.",images/false_156.jpg,out-of-context
471,"A photograph captures a massive multi-day traffic jam in China, from the infamous August 2010 China National Highway 110 traffic tie-up.",images/true_157.jpg,true
472,A photograph shows millions of Germans abandoning their cars in protest over high gasoline prices in 2017.,images/true_157.jpg,miscaptioned
473,"A photograph captures a massive multi-day traffic jam in China, from the infamous August 2010 China National Highway 110 traffic tie-up.",images/false_157.jpg,out-of-context
474,"A photograph shows a swimming instructor and a woman at Midland Beach in Staten Island, New York in 1898.",images/true_158.jpg,true
475,A photograph shows Nikola Tesla working as a swim instructor on a New York beach near the end of the 19th century.,images/true_158.jpg,miscaptioned
476,"A photograph shows a swimming instructor and a woman at Midland Beach in Staten Island, New York in 1898.",images/false_158.jpg,out-of-context
477,Image decpits members of the Air Force Officers’ Spouses’ Club taken at the annual Joint Armed Forces of Washington Luncheon (JAFOWL) on April 24.,images/true_159.jpg,true
478,"Image depicts a military spouses gathering at the White House, and no people of color were included.",images/true_159.jpg,miscaptioned
479,Image decpits members of the Air Force Officers’ Spouses’ Club taken at the annual Joint Armed Forces of Washington Luncheon (JAFOWL) on April 24.,images/false_159.jpg,out-of-context
480,Ukrainian strongman Dmytro Vasilievich Khaladzhi - a power-lifting champion - carrying a horse.,images/true_160.jpg,true
481,A man carried his horse for three miles after it was bitten by a venomous snake.,images/true_160.jpg,miscaptioned
482,Ukrainian strongman Dmytro Vasilievich Khaladzhi - a power-lifting champion - carrying a horse.,images/false_160.jpg,out-of-context
483,An image of a movable painted model of a giant hornet created by Japanese artist 'Mushibuchi'.,images/true_161.jpg,true
484,"An image shows an Asian giant hornet, a large insect with a potentially deadly sting.",images/true_161.jpg,miscaptioned
485,An image of a movable painted model of a giant hornet created by Japanese artist 'Mushibuchi'.,images/false_161.jpg,out-of-context
486,"A photograph shows an art installation of a dead whale choked by plastics, created by Greenpeace to 'underscore the massive problem of plastics pollution in the ocean' in Philippines in May 2017.",images/true_162.jpg,true
487,A photograph shows a dead sperm whale that washed ashore after swallowing 64 pounds of plastic debris and other trash.,images/true_162.jpg,miscaptioned
488,"A photograph shows an art installation of a dead whale choked by plastics, created by Greenpeace to 'underscore the massive problem of plastics pollution in the ocean' in Philippines in May 2017.",images/false_162.jpg,out-of-context
489,"Arnold Schwarzenegger in a sleeping bag  was taken in January 2016, while the Hollywood star was shooting a film in Columbus, Ohio.",images/true_163.jpg,true
490,"Arnold Schwarzenegger slept in a sleeping bag outside a hotel he had once opened, because staff refused to give him a free room.",images/true_163.jpg,miscaptioned
491,A photograph shows an 18-year-old Angela Merkel with her friends at a New Year's Eve party in Berlin in 1972.,images/true_164.jpg,true
492,"A photograph shows German Chancellor Angela Merkel, UK Prime Minister Theresa May, and Lithuanian President Dalia Grybauskaitė together at a party as teenagers.",images/true_164.jpg,miscaptioned
493,A photograph shows an 18-year-old Angela Merkel with her friends at a New Year's Eve party in Berlin in 1972.,images/false_164.jpg,out-of-context
494,A photograph shows Tariq Ali and Vanessa Redgrave headlining a protest against the Vietnam War on 17 March 1968.,images/true_165.jpg,true
495,A photograph shows Stephen Hawking at a Vietnam War protest in 1968.,images/true_165.jpg,miscaptioned
496,A photograph shows Tariq Ali and Vanessa Redgrave headlining a protest against the Vietnam War on 17 March 1968.,images/false_165.jpg,out-of-context
497,A photograph from the Spanish Civil War where Ernest Hemingway can be seen in the background.,images/true_166.jpg,true
498,A photograph from the Spanish Civil War shows famed authors George Orwell and Ernest Hemingway in close proximity.,images/true_166.jpg,miscaptioned
499,A photograph from the Spanish Civil War where Ernest Hemingway can be seen in the background.,images/false_166.jpg,out-of-context
500,President Trump follows Japan's Prime Minister Shinzo Abe in dumping fish food into the koi pond.,images/true_167.jpg,true
501,President Trump ignored instructions from Japan's Prime Minister Shinzo Abe and impatiently dumped fish food into a koi pond.,images/true_167.jpg,miscaptioned
502,President Trump follows Japan's Prime Minister Shinzo Abe in dumping fish food into the koi pond.,images/false_167.jpg,out-of-context
503,"A photograph shows a school lunch that was served to a student in Chickasha, Oklahoma, in 2014, consisting of some slices of ham and cheese, crackers, and cauliflower.",images/true_168.jpg,true
504,"A photograph shows a meal served by the Red Cross to victims of Hurricane Harvey in Texas in September 2017, consisting of some slices of ham and cheese, crackers, and cauliflower.",images/true_168.jpg,miscaptioned
505,"A photograph shows a school lunch that was served to a student in Chickasha, Oklahoma, in 2014, consisting of some slices of ham and cheese, crackers, and cauliflower.",images/false_168.jpg,out-of-context
506,Image of President Barack Obama and his family serving meals to homeless U.S. military veterans during an event at St. Luke's Methodist Church in Washington D.C. on 25 November 2015.,images/true_169.jpg,true
507,Image of former President Barack Obama was in Houston serving food to people affected by Hurricane Harvey in August 2017.,images/true_169.jpg,miscaptioned
508,Image of President Barack Obama and his family serving meals to homeless U.S. military veterans during an event at St. Luke's Methodist Church in Washington D.C. on 25 November 2015.,images/false_169.jpg,out-of-context
509,"A photograph of a scarecrow that lookss like a human corpse, a Halloween prop that appeared in May 2012 on the website The House of Marrow.",images/true_170.jpg,true
510,A photograph shows a scarecrow made from a human corpse in the early 2000s.,images/true_170.jpg,miscaptioned
511,"A photograph of a scarecrow that lookss like a human corpse, a Halloween prop that appeared in May 2012 on the website The House of Marrow.",images/false_170.jpg,out-of-context
512,A photograph of Muhammad Ali standing near piles of cash was taken for the cover of Sports Illustrated in February 1964.,images/true_171.jpg,true
513,A photograph of Muhammad Ali standing near piles of cash from all of his winnings in a bank vault with in 1964.,images/true_171.jpg,miscaptioned
514,A photograph of Muhammad Ali standing near piles of cash was taken for the cover of Sports Illustrated in February 1964.,images/false_171.jpg,out-of-context
515,A photograph shows an artist's conceptual rendering of a 'solar panda farm.,images/true_172.jpg,true
516,A photograph shows a panda-shaped solar farm in China.,images/true_172.jpg,miscaptioned
517,A photograph shows an artist's conceptual rendering of a 'solar panda farm.,images/false_172.jpg,out-of-context
518,A photograph shows plaster cast of a victim in Pompeii during the volcanic eruption in 79 A.D.,images/true_173.jpg,true
519,A photograph shows the remains of a man who died while masturbating in Pompeii during the volcanic eruption in 79 A.D.,images/true_173.jpg,miscaptioned
520,A photograph shows plaster cast of a victim in Pompeii during the volcanic eruption in 79 A.D.,images/false_173.jpg,out-of-context
521,"A photograph shows three women posing to illustrate the use of a three-person cangue, a public humiliation device. Photographer William Saunders took the picture sometime between 1870 and 1880 in Shanghai.",images/true_174.jpg,true
522,A photograph shows three women being punished after they were found guilty of witchcraft in China in 1922.,images/true_174.jpg,miscaptioned
523,"A photograph shows three women posing to illustrate the use of a three-person cangue, a public humiliation device. Photographer William Saunders took the picture sometime between 1870 and 1880 in Shanghai.",images/false_174.jpg,out-of-context
524,A still frame taken from the 2012 film Kingdom of Ants movie shows a boy after he was shot in the heart.,images/true_175.jpg,true
525,A photograph shows a Palestinian boy after he was shot in the heart by an Israeli soldier during the First Intifada.,images/true_175.jpg,miscaptioned
526,A still frame taken from the 2012 film Kingdom of Ants movie shows a boy after he was shot in the heart.,images/false_175.jpg,out-of-context
527,Photograph depicts a sign at a single Wegmans store informing customers purchasing pork or alcohol to choose another lane in 2012 to accommodate Muslim employees.,images/true_176.jpg,true
528,Photograph depicts a sign at Target informing customers purchasing pork or alcohol to choose another lane to accommodate Muslim employees.,images/true_176.jpg,miscaptioned
529,Photograph depicts a sign at a single Wegmans store informing customers purchasing pork or alcohol to choose another lane in 2012 to accommodate Muslim employees.,images/false_176.jpg,out-of-context
530,Image shows German special forces wearing chainmail protective gear while heading into a situation that involves someone armed with a sharp stabbing or cutting weapon.,images/true_177.jpg,true
531,Image shows german police officers that started wearing chainmail in 2016 due to an increase in refugee stabbing attacks.,images/true_177.jpg,miscaptioned
532,Image shows German special forces wearing chainmail protective gear while heading into a situation that involves someone armed with a sharp stabbing or cutting weapon.,images/false_177.jpg,out-of-context
533,"A photograph shows a group of sheep squeezing through a gate, because there is a fence hemming them in.",images/true_178.jpg,true
534,"A photograph shows a group of sheep squeezing through a gate, despite no fence hemming them in.",images/true_178.jpg,miscaptioned
535,"Photograph depicts a veteran being upset that he was behind the column of other veterans and could not catch up with them at a Victory Parade on May 9, 2007 in Russia.",images/true_179.jpg,true
536,Photograph depicts last surviving veteran of a WWII battle group marching alone and crying in a Memorial Day parade.,images/true_179.jpg,miscaptioned
537,"Photograph depicts a veteran being upset that he was behind the column of other veterans and could not catch up with them at a Victory Parade on May 9, 2007 in Russia.",images/false_179.jpg,out-of-context
538,"A photograph shows Senator John McCain posing with members of the Free Syrian Army (FSA) in May 2013,",images/true_180.jpg,true
539,A photograph shows Senator John McCain posing with ISIS leader Abu Bakr al-Baghdadi.,images/true_180.jpg,miscaptioned
540,"A photograph shows Senator John McCain posing with members of the Free Syrian Army (FSA) in May 2013,",images/false_180.jpg,out-of-context
541,A photograph shows Michelle Obama hugging a graduate from the NY City College Class of 2016 in June 2016.,images/true_181.jpg,true
542,A photograph shows one of Michelle Obama's daughters wearing a graduation cap decorated in a quote from Prophet Muhammad.,images/true_181.jpg,miscaptioned
543,A photograph shows Michelle Obama hugging a graduate from the NY City College Class of 2016 in June 2016.,images/false_181.jpg,out-of-context
544,An image of actress Samara Weaving covered in fake blood for the television program Ash vs. Evil Dead.,images/true_182.jpg,true
545,An image depicts a young female Donald Trump supporter covered in blood following an altercation at a California political rally in San Jose in June 2016.,images/true_182.jpg,miscaptioned
546,An image of actress Samara Weaving covered in fake blood for the television program Ash vs. Evil Dead.,images/false_182.jpg,out-of-context
547,"An image of an actress pelted with eggs from La Rosa de Guadalupe, a Mexican drama series.",images/true_183.jpg,true
548,An image of female Donald Trump supporter who had been pelted with eggs during the protests in San Jose in June 2016.,images/true_183.jpg,miscaptioned
549,"An image of an actress pelted with eggs from La Rosa de Guadalupe, a Mexican drama series.",images/false_183.jpg,out-of-context
550,A photograph shows a little girl lying in the chalk outline of a woman taken by Iranian photographer Bahareh Bisheh in 2012.,images/true_184.jpg,true
551,A photograph shows an Iraqi orphan lying in the chalk outline of her absent mother.,images/true_184.jpg,miscaptioned
552,A photograph shows a little girl lying in the chalk outline of a woman taken by Iranian photographer Bahareh Bisheh in 2012.,images/false_184.jpg,out-of-context
553,Image shows a massive crowd at the Worker's Day event rally in Havana in May 2016.,images/true_185.jpg,true
554,Image shows a massive Bernie Sanders rally in California in May 2016.,images/true_185.jpg,miscaptioned
555,Image shows a massive crowd at the Worker's Day event rally in Havana in May 2016.,images/false_185.jpg,out-of-context
556,A still from the 1988 Holocaust-themed miniseries War and Remembrance depicts a Jewish mother hugging her toddler daughter before both were shot to death by Nazis.,images/true_186.jpg,true
557,A photograph depicts a Jewish mother hugging her toddler daughter before both were shot to death by Nazis [colorized].,images/true_186.jpg,miscaptioned
558,A still from the 1988 Holocaust-themed miniseries War and Remembrance depicts a Jewish mother hugging her toddler daughter before both were shot to death by Nazis.,images/false_186.jpg,out-of-context
559,Α photograph shows a mass spay and neuter event at the University of Florida in August 2011 by students and veterinarians. They spayed or neutered nearly 700 cats in preparation for an adoption event,images/true_187.jpg,true
560,A photograph shows MAC Cosmetics testing its products on a group of cats.,images/true_187.jpg,miscaptioned
561,Α photograph shows a mass spay and neuter event at the University of Florida in August 2011 by students and veterinarians. They spayed or neutered nearly 700 cats in preparation for an adoption event,images/false_187.jpg,out-of-context
562,A photographs uses forced perspective in order to make it seem as if the JetBlue plane were covered in snow.,images/true_188.jpg,true
563,A photograph shows a JetBlue airliner buried in snow in January 2016.,images/true_188.jpg,miscaptioned
564,A photographs uses forced perspective in order to make it seem as if the JetBlue plane were covered in snow.,images/false_188.jpg,out-of-context
565,A photograph shows a group of nuns holding guns from the Sisters of Divine Providence in 1957.,images/true_189.jpg,true
566,A photograph shows a group of nuns holding guns from the Vatican Women's Rifle Team.,images/true_189.jpg,miscaptioned
567,A photograph shows a group of nuns holding guns from the Sisters of Divine Providence in 1957.,images/false_189.jpg,out-of-context
568,"A photograph shows an ice sculpture of a frozen spider web created in 2011 by a Kenyan sculptor, Michael Kaloki.",images/true_190.jpg,true
569,A photograph shows a frozen spider web.,images/true_190.jpg,miscaptioned
570,"A photograph shows an ice sculpture of a frozen spider web created in 2011 by a Kenyan sculptor, Michael Kaloki.",images/false_190.jpg,out-of-context
571,A photograph shows a baseball stadium in Japan repurposed as an outdoor display area for model homes.,images/true_191.jpg,true
572,A photograph shows a baseball stadium in Japan repurposed as a residential neighborhood.,images/true_191.jpg,miscaptioned
573,A photograph shows a baseball stadium in Japan repurposed as an outdoor display area for model homes.,images/false_191.jpg,out-of-context
574,A photograph depicts a Six Flags Over Georgia theme park submerged in Atlanta floods on 23 September 2009.,images/true_192.jpg,true
575,A photograph depicts a Six Flags roller coaster under floodwaters in St. Louis in May 2017.,images/true_192.jpg,miscaptioned
576,A photograph depicts a Six Flags Over Georgia theme park submerged in Atlanta floods on 23 September 2009.,images/false_192.jpg,out-of-context
577,A photograph shows a wolf pack travel single-file through the deep snow to save energy.,images/true_193.jpg,true
578,A photograph shows a wolf pack being led by the oldest and weakest members.,images/true_193.jpg,miscaptioned
579,A photograph shoes hundreds of Arab Americans in metro Detroit taking a stand against ISIS and terrorism.,images/true_194.jpg,true
580,"A photograph depicts a pro-ISIS rally held in Dearborn, Michigan, in December 2015.",images/true_194.jpg,miscaptioned
581,A photograph shoes hundreds of Arab Americans in metro Detroit taking a stand against ISIS and terrorism.,images/false_194.jpg,out-of-context
582,A photograph shows Red Cross nurses arriving on the French Riviera area of southern France on 15 January 1945.,images/true_195.jpg,true
583,"A photograph shows Red Cross nurses arriving on the beaches of Normandy on D-Day, the invasion of Nazi-occupied France by the Allies in June 1944.",images/true_195.jpg,miscaptioned
584,A photograph shows Red Cross nurses arriving on the French Riviera area of southern France on 15 January 1945.,images/false_195.jpg,out-of-context
585,"A photograph depicts Earnie Polk, a fisherman - who has garnered a reputation for landing big sharks from the shore - cought a 12 foot tiger shark in February 2015 in Navarre Beach, Florida.",images/true_196.jpg,true
586,"A photograph documents the capture of a rare freshwater Marquette shark off the coast of Muskegon, Michigan.",images/true_196.jpg,miscaptioned
587,"A photograph depicts Earnie Polk, a fisherman - who has garnered a reputation for landing big sharks from the shore - cought a 12 foot tiger shark in February 2015 in Navarre Beach, Florida.",images/false_196.jpg,out-of-context
588,A photograph shows debris resulting from a magnitude 9.0 earthquake - and resulting tsunami - that struck northern Japan in 2011.,images/true_197.jpg,true
589,A photograph shows the Great Pacific Garbage Patch that covers over 8% of the Pacific Ocean.,images/true_197.jpg,miscaptioned
590,A photograph shows debris resulting from a magnitude 9.0 earthquake - and resulting tsunami - that struck northern Japan in 2011.,images/false_197.jpg,out-of-context
591,"A photograph depicts an art installation - entitled 'The Four Seasons of Vivaldi' - created along the road between Haut-bois and Faulx in Namur, Belgium, in 2001 by French conceptual artist Patrick Demazeau where trees have grown through the chairs.",images/true_198.jpg,true
592,A photograph depicts chairs left in a Polish forest after a 1939 wedding was canceled due to the start of World War II.,images/true_198.jpg,miscaptioned
593,"A photograph depicts an art installation - entitled 'The Four Seasons of Vivaldi' - created along the road between Haut-bois and Faulx in Namur, Belgium, in 2001 by French conceptual artist Patrick Demazeau where trees have grown through the chairs.",images/false_198.jpg,out-of-context
594,A photograph shows a group of Brazilian women who gathered together for a calendar photo shoot in order to raise money for amputees who cannot afford prosthetic limbs.,images/true_199.jpg,true
595,A photograph shows a group of female veterans who had all lost one or both legs to combat wounds.,images/true_199.jpg,miscaptioned
596,A photograph shows a group of Brazilian women who gathered together for a calendar photo shoot in order to raise money for amputees who cannot afford prosthetic limbs.,images/false_199.jpg,out-of-context
597,"A photograph shows 2012 sculpture titled Ressort (the French word for 'spring') by the Chinese–French artist Huang Yong Ping, as displayed at Queensland Art Gallery in Brisbane, Australia.",images/true_200.jpg,true
598,A photograph shows the skeleton of a monster snake known as a Titanoboa.,images/true_200.jpg,miscaptioned
599,"A photograph shows 2012 sculpture titled Ressort (the French word for 'spring') by the Chinese–French artist Huang Yong Ping, as displayed at Queensland Art Gallery in Brisbane, Australia.",images/false_200.jpg,out-of-context
600,"Image shows women eating fruit pie at a pie eating contest at Tidal Basin and was taken in Washington, D.C., on 13 July 1921.",images/true_201.jpg,true
601,Image of early suffragettes wearing bathing suits and eating pizza in large groups to annoy men in 1921.,images/true_201.jpg,miscaptioned
602,"Image shows women eating fruit pie at a pie eating contest at Tidal Basin and was taken in Washington, D.C., on 13 July 1921.",images/false_201.jpg,out-of-context
603,"A photograph shows thousands of rubber ducks in an annual rubber duck race held in Louisville, Kentucky",images/true_202.jpg,true
604,"A photograph shows the 'Friendly Floatees', thousands of rubber ducks fell off a cargo ship into the Pacific Ocean in 1992 and have been washing up on shores internationally ever since.",images/true_202.jpg,miscaptioned
605,"A photograph shows thousands of rubber ducks in an annual rubber duck race held in Louisville, Kentucky",images/false_202.jpg,out-of-context
606,"A photograph of a blind girl was taken by Scandinavian photographer Christer Strömholm in Hiroshima, Japan in 1961 and 1963.",images/true_203.jpg,true
607,A photograph shows the face of a girl from Hiroshima who was blinded by an atomic bomb.,images/true_203.jpg,miscaptioned
608,"A photograph of a blind girl was taken by Scandinavian photographer Christer Strömholm in Hiroshima, Japan in 1961 and 1963.",images/false_203.jpg,out-of-context
609,A photograph shows a rabbit with a case of ear mites (Psoroptes cuniculi) by a Florida veterinarian's clinic .,images/true_204.jpg,true
610,A photograph depicts a rabbit subjected to animal testing at the L'Oreal cosmetic company's labs in 2013.,images/true_204.jpg,miscaptioned
611,A photograph shows a rabbit with a case of ear mites (Psoroptes cuniculi) by a Florida veterinarian's clinic .,images/false_204.jpg,out-of-context
612,"Image shows Joseph F. Smith, the 6th President of the Church of Jesus Christ of Latter-Day Saints, posing with his multiple wives and children in 1904.",images/true_205.jpg,true
613,"Image shows Vassilyev - a peasant from Shuya (near Moscow), Russia - who gave birth to a total of 69 children, comprising 16 pairs of twins, seven sets of triplets, and four sets of quadruplets.",images/true_205.jpg,miscaptioned
614,"Image shows Joseph F. Smith, the 6th President of the Church of Jesus Christ of Latter-Day Saints, posing with his multiple wives and children in 1904.",images/false_205.jpg,out-of-context
615,A photograph shows a white man posing with the body of a small black child. The image surfaced in 2007 and police determined the man in the photo had paid to pose with the child.,images/true_206.jpg,true
616,A photograph shows a white businessman posing with the body of a small black child he hunted for sport in Africa in 2014.,images/true_206.jpg,miscaptioned
617,A photograph shows a white man posing with the body of a small black child. The image surfaced in 2007 and police determined the man in the photo had paid to pose with the child.,images/false_206.jpg,out-of-context
618,Photograph shows President Obama and First Lady Michelle Obama an NCAA basketball game at the beginning of the flag raising ceremony.,images/true_207.jpg,true
619,Photograph shows First Lady Michelle Obama not saluting the flag during a 2011 Veterans Day ceremony.,images/true_207.jpg,miscaptioned
620,Photograph shows President Obama and First Lady Michelle Obama an NCAA basketball game at the beginning of the flag raising ceremony.,images/false_207.jpg,out-of-context
621,A photograph of a hand-painted resin doll crafted by artist Donna Lee and sold through the One Tiny Life organization for the stated purpose of 'using them in schools and pregnancy centers to educate prospective mothers'.,images/true_208.jpg,true
622,A photograph shows a 12-week gestational fetus resting in the palm of an adult's hand.,images/true_208.jpg,miscaptioned
623,A photograph of a hand-painted resin doll crafted by artist Donna Lee and sold through the One Tiny Life organization for the stated purpose of 'using them in schools and pregnancy centers to educate prospective mothers'.,images/false_208.jpg,out-of-context
624,"A photograph shows the chief of Brazil's Kayapó tribe weeping after reuniting with a family member, a common practice among the Kayapó.",images/true_209.jpg,true
625,A photograph shows the chief of Brazil's Kayapó tribe weeping over the approval of a hydroelectric dam project that would destroy tribal forest areas.,images/true_209.jpg,miscaptioned
626,"A photograph shows the chief of Brazil's Kayapó tribe weeping after reuniting with a family member, a common practice among the Kayapó.",images/false_209.jpg,out-of-context
627,Photographs of fan who ran into Tom Hanks at a restaurant and deliberately pretended to be drunk while posing for some amusing snapshots.,images/true_210.jpg,true
628,"Photographs show actor Tom Hanks posing with a drunk, passed-out customer in a diner.",images/true_210.jpg,miscaptioned
629,Photographs of fan who ran into Tom Hanks at a restaurant and deliberately pretended to be drunk while posing for some amusing snapshots.,images/false_210.jpg,out-of-context
630,A photograph shows a satellite image of Hurricane Floyd from September 1999.,images/true_211.jpg,true
631,A photograph shows a satellite image of Hurricane Katrina in August 2005.,images/true_211.jpg,miscaptioned
632,A photograph shows a satellite image of Hurricane Floyd from September 1999.,images/false_211.jpg,out-of-context
633,"A photograph captures the posture of desplante (defiance), in which the torero indicates his total domination of the bull by taking up what appears to be a dangerous position in front of the animal's horns.",images/true_212.jpg,true
634,A photograph captures the exact moment torero Álvaro Múnera became an opponent of bullfighting.,images/true_212.jpg,miscaptioned
635,Photographs show a cache of weapons seized by the Mexican army in May 2010 during a raid on a makeshift camp used by a drug-smuggling crime ring in Higueras.,images/true_213.jpg,true
636,Photographs show a cache of weapons confiscated by the U.S. Border Patrol from a site near the Arizona border.,images/true_213.jpg,miscaptioned
637,Photographs show a cache of weapons seized by the Mexican army in May 2010 during a raid on a makeshift camp used by a drug-smuggling crime ring in Higueras.,images/false_213.jpg,out-of-context
638,"A photograph shows Wendy, a bully whippet that lives in Victoria, British Columbia, that weighs twice as much as a standard whippet due having two mutated copies of the gene.",images/true_214.jpg,true
639,"A photograph shows B'liv, the strongest dog in the world, who works in the Russian army special forces.",images/true_214.jpg,miscaptioned
640,"A photograph shows Wendy, a bully whippet that lives in Victoria, British Columbia, that weighs twice as much as a standard whippet due having two mutated copies of the gene.",images/false_214.jpg,out-of-context
641,"A photograph shows a 5 months pregnant woman waiting to welcome home a military husband on August 18, 2009.",images/true_215.jpg,true
642,A photograph shows a 5 months pregnant woman waiting to welcome home a military husband who couldn't have fathered the child she's carrying after being in Iraq for 12 months.,images/true_215.jpg,miscaptioned
643,"A photograph shows a 5 months pregnant woman waiting to welcome home a military husband on August 18, 2009.",images/false_215.jpg,out-of-context
644,A picture of a humorous Christmas display of a doll staged to look as if the homeowner was trapped by a fallen ladder while installing Christmas decorations.,images/true_216.jpg,true
645,A photograph shows a holiday display depicting a homeowner trapped by a fallen ladder while installing Christmas decorations.,images/true_216.jpg,miscaptioned
646,A picture of a humorous Christmas display of a doll staged to look as if the homeowner was trapped by a fallen ladder while installing Christmas decorations.,images/false_216.jpg,out-of-context
647,A picture snapped just as President Obama took the stage in the Memorial Amphitheater during the playing of 'Hail to the Chief' in May 2009 at Arlington National Cemetery's Memorial Amphitheater.,images/true_217.jpg,true
648,Photograph shows President Obama not saluting the flag during the playing of the national anthem at a 2009 Veterans Day ceremony.,images/true_217.jpg,miscaptioned
649,A picture snapped just as President Obama took the stage in the Memorial Amphitheater during the playing of 'Hail to the Chief' in May 2009 at Arlington National Cemetery's Memorial Amphitheater.,images/false_217.jpg,out-of-context
650,"Image documents pre-pubescent girls, relatives of the brides and grooms, accompaning the groom during a mass wedding in the Gaza Strip in July 2009.",images/true_218.jpg,true
651,Image documents a mass wedding of adult men and pre-pubescent girls organized by Hamas in the Gaza Strip.,images/true_218.jpg,miscaptioned
652,Photograph shows the Cathedral of Salamanca that was restored in 1992 where one of the artisans 'signed' his work with a contemporary symbol representative of the 20th century: an astronaut.,images/true_219.jpg,true
653,Photograph shows the figure of an astronaut carved into the wall of a 12th century Spanish cathedral.,images/true_219.jpg,miscaptioned
654,Photograph shows the Cathedral of Salamanca that was restored in 1992 where one of the artisans 'signed' his work with a contemporary symbol representative of the 20th century: an astronaut.,images/false_219.jpg,out-of-context
655,"Photograph shows a gas pipeline rupture and explosion caused by a corrosion that had not been detected during the gas company's periodic safety inspections, on September 2008 near Appomattox, Virginia.",images/true_220.jpg,true
656,Photograph shows a gas pipeline rupture and explosion caused by a neglectful backhoe operator in January 2009.,images/true_220.jpg,miscaptioned
657,"Photograph shows a gas pipeline rupture and explosion caused by a corrosion that had not been detected during the gas company's periodic safety inspections, on September 2008 near Appomattox, Virginia.",images/false_220.jpg,out-of-context
658,"Photograph shows iceberg with multi-colored stripes taken by a Norwegian sailor named Oyvind Tangen while he was aboard a research ship about 1,700 miles south of Cape Town, South Africa.",images/true_221.jpg,true
659,Photograph shows iceberg with multi-colored striping taken in Lake Michigan.,images/true_221.jpg,miscaptioned
660,"Photograph shows iceberg with multi-colored stripes taken by a Norwegian sailor named Oyvind Tangen while he was aboard a research ship about 1,700 miles south of Cape Town, South Africa.",images/false_221.jpg,out-of-context
661,Photograph taken at the Antarctic base of Dumont D'Urville in 2002 show ice formed over time from ice that has been compacted and uplifted by glaciation.,images/true_222.jpg,true
662,Photograph shows ice formations in Lake Huron created by waves of water freezing in midair.,images/true_222.jpg,miscaptioned
663,Photograph taken at the Antarctic base of Dumont D'Urville in 2002 show ice formed over time from ice that has been compacted and uplifted by glaciation.,images/false_222.jpg,out-of-context
664,Picture shows engine fan blades that have suffered foreign object damage (FOD) such as encountering a bird strike or a hail storm. The tie-down straps secure the engine to a shipping stand as it is removed from the aircraft for inspection.,images/true_223.jpg,true
665,Picture shows a damaged jet engine of a Air China plane that was hastily repaired with seatbelts during a refueling stop.,images/true_223.jpg,miscaptioned
666,Picture shows engine fan blades that have suffered foreign object damage (FOD) such as encountering a bird strike or a hail storm. The tie-down straps secure the engine to a shipping stand as it is removed from the aircraft for inspection.,images/false_223.jpg,out-of-context
667,"Photograph shows the 20-story Car Towers at Volkswagen's Autostadt storage facility for newly-manufactured automobiles in Wolfsburg, Germany.",images/true_224.jpg,true
668,Photograph shows automobiles tightly packed in a compact German public parking garage.,images/true_224.jpg,miscaptioned
669,"Photograph shows the 20-story Car Towers at Volkswagen's Autostadt storage facility for newly-manufactured automobiles in Wolfsburg, Germany.",images/false_224.jpg,out-of-context
670,"Photograph shows vehicles encrusted with ice from severe cold weather, near the Lake Léman in Geneva, Switzerland in January 2005.",images/true_225.jpg,true
671,Photograph shows vehicles encrusted with ice from severe cold weather in Chicago in January 2005.,images/true_225.jpg,miscaptioned
672,"Photograph shows vehicles encrusted with ice from severe cold weather, near the Lake Léman in Geneva, Switzerland in January 2005.",images/false_225.jpg,out-of-context
673,"Photograph shows Bill Gates, CEO of Microsoft, reclining on his desk after the release of Windows 1.0. 1985 Bellevue, Washington, USA.",images/true_226.jpg,true
674,Photograph shows Bill Gates posing for 'Teen Beat' magazine in 1983.,images/true_226.jpg,miscaptioned
